geoid,name,B15003001,"B15003001, Error",B15003002,"B15003002, Error",B15003003,"B15003003, Error",B15003004,"B15003004, Error",B15003005,"B15003005, Error",B15003006,"B15003006, Error",B15003007,"B15003007, Error",B15003008,"B15003008, Error",B15003009,"B15003009, Error",B15003010,"B15003010, Error",B15003011,"B15003011, Error",B15003012,"B15003012, Error",B15003013,"B15003013, Error",B15003014,"B15003014, Error",B15003015,"B15003015, Error",B15003016,"B15003016, Error",B15003017,"B15003017, Error",B15003018,"B15003018, Error",B15003019,"B15003019, Error",B15003020,"B15003020, Error",B15003021,"B15003021, Error",B15003022,"B15003022, Error",B15003023,"B15003023, Error",B15003024,"B15003024, Error",B15003025,"B15003025, Error"
14000US08099000700,"Census Tract 7, Prowers, CO",1453,172,18,16,0,12,0,12,8,12,8,12,5,8,0,12,0,12,75,50,12,14,67,38,16,17,25,22,58,36,22,21,352,86,38,24,199,90,249,91,123,57,107,65,67,58,0,12,4,7
14000US08101000100,"Census Tract 1, Pueblo, CO",2106,354,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,33,0,12,11,14,31,40,37,42,622,187,123,79,142,63,401,188,169,119,284,75,207,123,15,25,27,40
14000US08101000200,"Census Tract 2, Pueblo, CO",1296,259,26,26,0,12,0,12,0,12,6,9,0,12,0,12,0,12,5,8,0,12,31,31,23,23,13,15,1,4,19,17,281,88,180,81,116,54,234,125,159,60,173,65,24,33,0,12,5,8
14000US08101000300,"Census Tract 3, Pueblo, CO",1950,452,2,5,0,12,0,12,0,12,0,12,0,12,2,6,0,12,10,21,29,47,79,72,88,60,71,72,251,87,0,12,464,163,681,124,50,56,129,74,30,43,38,35,22,28,4,7,0,12
14000US08101000400,"Census Tract 4, Pueblo, CO",1927,251,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,11,17,129,123,0,12,30,34,50,47,6,11,423,145,116,63,122,55,336,114,169,79,385,143,108,74,21,23,9,13
14000US08101000500,"Census Tract 5, Pueblo, CO",1479,205,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,29,25,34,46,54,6,9,50,56,222,90,51,46,124,81,292,117,211,74,261,121,122,61,20,16,41,50
14000US08101000600,"Census Tract 6, Pueblo, CO",1382,225,20,25,0,12,0,12,0,12,0,12,6,11,0,12,0,12,19,27,28,31,11,13,33,30,30,29,32,28,29,24,284,93,89,52,70,39,265,82,201,107,219,70,27,31,15,15,4,6
14000US08101000800,"Census Tract 8, Pueblo, CO",2089,309,10,18,0,12,0,12,0,12,0,12,0,12,0,12,9,14,73,62,0,12,93,63,22,23,66,54,54,45,113,94,531,212,167,106,196,91,250,94,300,131,160,102,25,30,20,25,0,12
14000US08101000902,"Census Tract 9.02, Pueblo, CO",4252,490,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,31,67,85,159,144,61,82,77,73,926,309,309,182,485,167,699,251,647,234,608,198,159,94,28,37,0,17
14000US08101000903,"Census Tract 9.03, Pueblo, CO",6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12,0,12
14000US08101000904,"Census Tract 9.04, Pueblo, CO",3306,478,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,40,0,12,0,12,1,3,8,10,10,15,155,176,53,77,731,184,218,165,324,123,649,262,302,124,620,253,174,90,14,20,20,34
14000US08101000905,"Census Tract 9.05, Pueblo, CO",1486,253,0,12,0,12,0,12,0,12,0,12,0,12,28,44,0,12,8,12,0,12,0,12,20,31,13,16,0,12,0,12,314,140,92,56,84,51,345,90,137,57,309,205,120,89,8,12,8,13
14000US08101001000,"Census Tract 10, Pueblo, CO",2895,453,32,45,0,12,0,12,0,12,0,12,0,12,8,13,0,12,21,21,9,13,22,35,35,44,56,51,69,63,56,61,1055,312,163,101,184,117,538,193,298,160,247,112,64,45,26,40,12,18
14000US08101001100,"Census Tract 11, Pueblo, CO",1591,334,6,13,0,12,0,12,0,12,0,12,0,12,9,14,14,31,8,22,20,30,8,15,13,30,142,114,34,34,64,46,389,186,236,179,89,55,266,109,175,94,81,77,37,42,0,12,0,12
14000US08101001200,"Census Tract 12, Pueblo, CO",1453,241,68,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,49,0,12,11,10,45,48,79,42,78,38,43,33,563,227,72,38,68,46,157,66,159,59,29,18,35,25,0,12,3,4
14000US08101001400,"Census Tract 14, Pueblo, CO",1105,199,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,8,12,0,12,6,9,81,47,36,33,50,53,68,67,219,60,112,52,169,150,107,47,91,62,117,63,32,28,0,12,0,12
14000US08101001500,"Census Tract 15, Pueblo, CO",1862,303,31,50,0,12,0,12,0,12,0,12,0,12,5,8,0,12,14,21,0,12,0,12,9,12,50,42,25,23,31,34,421,133,114,93,158,72,276,76,266,101,341,143,98,38,7,9,16,15
14000US08101001600,"Census Tract 16, Pueblo, CO",1318,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,8,7,11,0,12,0,12,37,50,6,9,34,58,7,10,190,76,57,59,164,77,216,52,112,43,309,84,132,43,24,19,20,18
14000US08101001700,"Census Tract 17, Pueblo, CO",3231,324,18,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,42,45,0,12,9,12,23,29,45,41,676,164,169,71,443,191,584,210,391,148,471,135,322,103,5,8,18,22
14000US08101001800,"Census Tract 18, Pueblo, CO",1522,183,25,20,0,12,0,12,0,12,0,12,0,12,6,10,0,12,4,7,0,12,0,12,20,22,24,19,5,8,37,25,267,73,133,58,200,69,444,177,110,42,179,59,44,26,12,15,12,18
14000US08101001900,"Census Tract 19, Pueblo, CO",1029,209,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12,0,12,1,3,9,12,0,12,16,18,0,12,249,127,97,41,49,29,260,87,61,33,200,54,51,27,19,22,12,14
14000US08101002000,"Census Tract 20, Pueblo, CO",2592,436,17,25,0,12,0,12,0,12,29,38,0,12,0,12,0,12,11,16,38,55,1,3,108,122,63,51,54,54,51,49,759,247,121,87,221,103,815,319,199,99,56,42,49,39,0,12,0,12
14000US08101002100,"Census Tract 21, Pueblo, CO",1043,175,17,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,30,15,23,8,11,13,21,45,31,90,65,13,13,271,94,71,36,111,52,138,66,120,61,90,44,9,10,0,12,0,12
14000US08101002200,"Census Tract 22, Pueblo, CO",994,189,28,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,5,9,32,28,49,32,39,44,0,12,237,142,103,47,130,61,165,47,153,70,38,27,9,10,0,12,0,12
14000US08101002300,"Census Tract 23, Pueblo, CO",2552,419,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,7,9,20,84,81,70,58,10,13,69,69,739,232,163,77,184,120,384,133,360,120,284,90,175,151,0,12,0,12
14000US08101002400,"Census Tract 24, Pueblo, CO",1350,277,18,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,15,16,43,32,23,24,12,14,384,122,43,32,93,45,313,144,91,51,135,75,152,171,22,24,0,12
14000US08101002500,"Census Tract 25, Pueblo, CO",1773,321,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,124,176,40,45,0,12,68,75,49,51,238,78,221,115,116,64,365,142,234,99,244,123,27,29,10,16,0,12
14000US08101002600,"Census Tract 26, Pueblo, CO",2358,416,69,60,0,12,0,12,12,22,30,50,0,12,0,12,6,14,46,53,21,27,15,22,61,33,24,27,118,119,31,27,609,167,214,169,187,118,493,145,168,78,164,87,73,52,16,29,1,2
14000US08101002700,"Census Tract 27, Pueblo, CO",3885,502,72,96,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,42,66,13,22,62,77,34,42,190,169,14,23,1178,363,330,181,370,169,694,202,535,185,183,95,153,106,0,17,15,27
14000US08101002801,"Census Tract 28.01, Pueblo, CO",3492,449,72,92,0,17,0,17,0,17,0,17,0,17,0,17,4,10,0,17,24,33,2,5,18,30,113,77,44,51,0,17,1109,328,163,146,456,183,603,171,337,149,472,200,71,51,4,9,0,17
14000US08101002802,"Census Tract 28.02, Pueblo, CO",2894,439,48,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,49,8,14,48,47,9,14,0,12,48,49,25,25,683,180,35,34,598,273,464,125,321,134,386,148,169,67,11,14,8,13
14000US08101002804,"Census Tract 28.04, Pueblo, CO",3313,388,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,38,23,37,0,12,79,58,33,37,103,88,820,227,86,59,192,78,640,165,373,143,470,158,297,116,139,123,34,40
14000US08101002806,"Census Tract 28.06, Pueblo, CO",2765,404,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,49,0,12,0,12,29,36,0,12,30,48,11,16,0,12,620,198,92,47,156,72,348,98,292,97,686,195,374,185,54,52,41,34
14000US08101002807,"Census Tract 28.07, Pueblo, CO",3469,473,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,21,9,16,30,30,0,12,29,35,949,354,108,66,210,88,504,136,466,150,774,260,301,105,51,43,9,14
14000US08101002808,"Census Tract 28.08, Pueblo, CO",2233,361,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,10,17,31,25,0,12,7,11,8,12,315,114,34,28,192,137,323,95,335,100,498,180,244,113,152,94,76,81
14000US08101002901,"Census Tract 29.01, Pueblo, CO",1785,254,70,58,0,12,0,12,7,11,0,12,0,12,0,12,9,13,0,12,0,12,28,24,53,44,81,69,39,34,25,25,507,136,104,68,151,124,298,117,160,74,196,83,48,48,9,14,0,12
14000US08101002906,"Census Tract 29.06, Pueblo, CO",3103,311,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,7,10,7,12,15,21,497,165,96,69,307,136,403,131,504,218,844,176,334,93,44,34,33,30
14000US08101002911,"Census Tract 29.11, Pueblo, CO",1984,208,17,20,0,12,0,12,23,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,11,0,12,3,6,8,8,399,138,116,67,129,41,438,134,251,72,307,83,200,67,57,29,23,23
14000US08101002912,"Census Tract 29.12, Pueblo, CO",1357,297,14,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,13,16,16,22,3,4,16,15,415,233,59,39,65,40,372,135,189,77,168,97,5,7,15,14,0,12
14000US08101002913,"Census Tract 29.13, Pueblo, CO",2330,193,27,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,35,18,20,1,3,28,26,317,74,93,52,151,64,476,120,260,74,647,169,213,68,50,36,23,24
14000US08101002914,"Census Tract 29.14, Pueblo, CO",2188,474,59,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,44,2,4,55,69,519,150,97,81,275,108,234,109,417,160,289,99,169,79,24,24,19,22
14000US08101002915,"Census Tract 29.15, Pueblo, CO",1759,233,14,17,0,12,21,30,0,12,0,12,0,12,0,12,0,12,1,3,6,9,0,12,22,24,15,25,0,12,48,48,304,85,42,36,175,74,336,111,249,72,299,121,205,136,22,21,0,12
14000US08101002916,"Census Tract 29.16, Pueblo, CO",1964,262,3,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,50,32,50,74,75,76,71,28,29,513,166,252,120,146,67,505,129,102,59,132,51,56,36,0,12,13,20
14000US08101002917,"Census Tract 29.17, Pueblo, CO",2252,314,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,19,0,12,0,12,0,12,25,27,480,206,55,36,125,63,352,115,338,100,585,227,144,49,114,89,18,19
14000US08101003001,"Census Tract 30.01, Pueblo, CO",1175,301,14,18,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,29,7,10,53,57,42,37,20,28,333,156,7,11,48,31,312,161,118,65,125,65,36,39,10,14,0,12
14000US08101003004,"Census Tract 30.04, Pueblo, CO",2013,259,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,13,0,12,0,12,5,7,29,31,4,6,286,93,31,34,140,71,388,89,169,56,590,179,201,71,114,56,50,29
14000US08101003103,"Census Tract 31.03, Pueblo, CO",1230,183,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,5,8,0,12,26,28,13,15,58,43,13,11,246,87,73,49,86,44,227,76,159,76,224,111,81,42,0,12,4,6
14000US08101003104,"Census Tract 31.04, Pueblo, CO",1646,180,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,61,29,36,19,21,30,18,0,12,366,81,145,147,175,65,209,62,204,62,305,84,117,43,0,12,3,6
14000US08101003105,"Census Tract 31.05, Pueblo, CO",2310,213,25,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,34,0,12,19,33,7,10,25,30,435,126,115,73,134,58,289,110,277,89,592,149,261,93,26,27,77,57
14000US08101003106,"Census Tract 31.06, Pueblo, CO",1040,251,7,10,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,6,9,12,12,2,4,0,12,12,13,458,220,42,29,102,41,165,71,100,84,99,46,29,23,0,12,0,12
14000US08101003200,"Census Tract 32, Pueblo, CO",2249,342,31,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,31,48,0,12,5,11,0,12,8,14,23,28,671,170,41,37,220,93,433,136,350,121,307,140,103,55,9,13,10,17
14000US08101003500,"Census Tract 35, Pueblo, CO",1444,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,0,12,10,19,43,43,70,57,12,26,48,38,65,39,354,133,127,67,54,39,234,136,113,56,244,108,38,34,21,30,0,12
14000US08101003600,"Census Tract 36, Pueblo, CO",1489,260,39,40,0,12,0,12,0,12,0,12,25,39,6,9,0,12,0,12,0,12,47,31,19,21,19,15,62,44,21,22,427,159,149,56,38,19,267,135,232,142,97,34,36,20,5,7,0,12
14000US08101980100,"Census Tract 9801, Pueblo, CO",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08103951100,"Census Tract 9511, Rio Blanco, CO",2554,179,4,7,0,12,0,12,0,12,0,12,5,12,13,18,0,12,15,19,0,12,3,6,45,42,56,43,80,63,33,37,747,165,142,71,190,81,366,124,235,87,418,123,177,80,0,12,25,38
14000US08103951200,"Census Tract 9512, Rio Blanco, CO",1738,172,19,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,40,18,20,22,24,405,114,32,23,183,68,372,110,207,75,327,109,80,37,11,11,26,28
14000US08105976700,"Census Tract 9767, Rio Grande, CO",3199,199,10,13,0,12,11,23,0,12,0,12,3,7,0,12,0,12,35,55,78,67,97,82,60,76,62,68,54,60,33,50,956,189,224,123,141,110,518,181,149,99,492,187,220,98,21,26,35,33
14000US08105976800,"Census Tract 9768, Rio Grande, CO",1260,151,44,29,0,12,0,12,0,12,0,12,4,6,0,12,0,12,6,8,4,6,50,47,11,12,57,34,19,19,19,17,281,79,66,26,169,97,194,68,99,39,172,89,52,28,11,12,2,3
14000US08107000100,"Census Tract 1, Routt, CO",1564,215,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,8,15,0,12,19,21,0,12,385,134,76,35,42,23,164,69,232,88,373,127,210,104,19,18,5,8
14000US08107000200,"Census Tract 2, Routt, CO",1645,244,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,1,2,4,8,0,12,8,12,0,12,422,111,90,67,124,40,272,122,201,109,362,115,144,56,0,12,9,14
14000US08107000300,"Census Tract 3, Routt, CO",1811,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,21,0,12,12,14,39,38,30,30,352,109,101,75,115,57,319,102,91,54,413,113,178,80,124,68,15,22
14000US08107000400,"Census Tract 4, Routt, CO",2783,412,142,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,83,111,0,12,410,146,148,117,166,83,474,164,271,154,711,225,229,89,135,122,14,25
14000US08107000500,"Census Tract 5, Routt, CO",2956,435,22,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,33,0,12,0,12,43,51,0,12,13,20,0,12,270,150,159,108,145,94,482,190,219,112,990,239,408,175,123,95,55,46
14000US08107000600,"Census Tract 6, Routt, CO",2501,362,68,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,17,35,53,0,12,0,12,74,70,44,46,276,114,24,28,94,72,325,159,179,116,1009,246,338,137,27,26,0,12
14000US08107000800,"Census Tract 8, Routt, CO",1703,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,37,1,2,15,14,9,10,11,15,327,107,38,37,65,42,223,84,139,65,603,161,137,65,81,47,29,19
14000US08109977600,"Census Tract 9776, Saguache, CO",2819,201,22,30,0,12,0,12,9,13,0,12,0,12,0,12,11,16,7,11,0,12,18,18,5,6,3,5,103,62,31,22,749,185,89,46,109,45,546,139,266,87,464,120,330,155,41,36,16,19
14000US08109977700,"Census Tract 9777, Saguache, CO",2098,224,23,25,0,12,0,12,0,12,0,12,0,12,0,12,23,45,89,44,16,25,113,69,88,71,22,24,42,33,73,49,608,155,98,63,121,59,351,97,179,91,155,79,91,105,0,12,6,9
14000US08111972600,"Census Tract 9726, San Juan, CO",505,128,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,16,22,0,12,0,12,0,12,0,12,0,12,0,12,136,64,20,14,9,12,103,52,47,36,111,41,58,36,0,12,0,12
14000US08113968101,"Census Tract 9681.01, San Miguel, CO",1476,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,44,0,12,0,12,24,32,102,75,0,12,45,56,143,73,15,22,869,161,160,81,78,70,9,12
14000US08113968102,"Census Tract 9681.02, San Miguel, CO",1310,146,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,9,14,7,9,4,5,0,12,14,25,241,76,23,24,29,21,149,47,94,48,499,88,163,55,54,25,12,8
14000US08113968103,"Census Tract 9681.03, San Miguel, CO",1890,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,1,2,1,2,10,15,0,12,313,97,28,30,78,48,180,52,79,42,889,179,199,69,62,41,42,32
14000US08113968200,"Census Tract 9682, San Miguel, CO",1463,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,15,25,32,5,9,17,20,11,11,445,103,33,24,48,35,314,84,114,51,289,92,88,43,62,49,0,12
14000US08115968300,"Census Tract 9683, Sedgwick, CO",1581,92,16,15,0,12,0,12,0,12,0,12,0,12,0,12,16,22,17,17,1,2,12,12,5,5,38,23,23,13,40,46,333,56,81,34,168,46,211,45,295,73,214,48,92,30,9,6,10,12
14000US08119010104,"Census Tract 101.04, Teller, CO",1495,211,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,9,11,1,2,22,18,297,145,23,22,85,46,202,86,257,78,299,90,170,74,39,34,82,98
14000US08121924100,"Census Tract 9241, Washington, CO",1415,123,10,9,1,3,0,12,0,12,9,17,0,12,0,12,16,19,0,12,0,12,9,11,2,5,28,17,53,32,9,9,334,58,71,24,115,35,317,58,138,50,225,47,73,35,2,5,3,4
14000US08121924200,"Census Tract 9242, Washington, CO",1974,112,11,17,0,12,0,12,0,12,8,13,0,12,0,12,0,12,6,8,0,12,17,21,16,21,6,6,45,49,17,12,567,96,105,42,148,44,404,85,215,54,273,99,93,46,23,17,20,14
14000US08123000100,"Census Tract 1, Weld, CO",1816,348,71,49,0,12,0,12,0,12,0,12,0,12,47,57,0,12,9,15,0,12,30,36,36,39,72,49,48,49,34,43,379,170,179,104,150,79,292,125,81,48,224,104,141,72,10,16,13,20
14000US08123000200,"Census Tract 2, Weld, CO",815,188,68,81,0,12,0,12,0,12,0,12,14,15,0,12,9,20,0,12,1,8,11,16,13,25,28,20,0,12,18,29,224,81,59,38,34,25,122,60,71,52,55,30,75,54,0,12,13,13
14000US08123000300,"Census Tract 3, Weld, CO",27,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,25,0,12,0,12,9,19,0,12,0,12
14000US08123000401,"Census Tract 4.01, Weld, CO",2081,211,81,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,47,1,2,0,12,38,42,0,12,43,52,248,78,70,71,123,76,435,125,167,74,459,116,230,93,41,37,113,85
14000US08123000402,"Census Tract 4.02, Weld, CO",2672,491,86,92,0,12,0,12,0,12,0,12,0,12,0,12,33,35,0,12,29,44,35,38,12,17,61,76,74,61,245,209,528,253,241,96,134,79,502,182,159,77,332,107,154,97,47,71,0,12
14000US08123000501,"Census Tract 5.01, Weld, CO",1818,328,181,93,0,12,0,12,0,12,24,37,0,12,4,8,79,67,69,77,0,12,221,135,14,23,54,50,24,24,150,114,484,158,57,44,63,55,227,108,118,86,38,37,11,17,0,12,0,12
14000US08123000502,"Census Tract 5.02, Weld, CO",2205,353,146,132,0,12,0,12,0,12,1,3,9,14,0,12,16,34,80,69,11,20,162,108,24,35,104,67,0,12,52,46,519,196,239,122,218,149,141,58,142,105,229,86,112,120,0,12,0,12
14000US08123000600,"Census Tract 6, Weld, CO",1689,311,100,65,0,12,0,12,4,6,0,12,2,5,15,20,19,20,18,20,0,12,56,61,107,63,31,38,99,55,76,58,407,126,247,136,49,46,333,115,50,37,62,59,14,28,0,12,0,12
14000US08123000701,"Census Tract 7.01, Weld, CO",1184,230,81,63,0,12,26,38,12,19,0,12,0,12,0,12,6,9,32,24,20,23,33,27,35,33,14,15,116,127,76,50,239,80,170,89,34,26,133,59,49,31,59,29,49,30,0,12,0,12
14000US08123000703,"Census Tract 7.03, Weld, CO",3667,434,203,112,0,17,0,17,0,17,58,63,38,44,11,19,0,17,290,148,40,66,153,107,95,72,48,58,50,71,95,72,875,255,460,264,266,128,464,167,255,114,115,57,151,110,0,17,0,17
14000US08123000704,"Census Tract 7.04, Weld, CO",579,178,16,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,35,0,12,5,7,9,12,207,142,14,15,24,23,109,55,48,25,98,60,15,13,0,12,0,12
14000US08123000705,"Census Tract 7.05, Weld, CO",1361,258,8,12,0,12,0,12,0,12,0,12,0,12,7,9,0,12,31,37,0,12,10,21,33,24,6,9,17,31,50,73,480,194,44,27,110,51,236,111,134,60,166,60,17,17,5,7,7,10
14000US08123000800,"Census Tract 8, Weld, CO",1839,428,18,19,0,12,0,12,17,26,0,12,2,4,0,12,35,35,26,31,3,5,43,30,65,46,35,45,17,19,28,34,523,203,107,72,100,51,316,254,122,141,326,178,56,36,0,12,0,12
14000US08123000900,"Census Tract 9, Weld, CO",2367,565,16,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,25,0,12,0,12,25,31,321,125,289,251,208,99,437,168,309,129,470,270,234,108,25,24,10,18
14000US08123001003,"Census Tract 10.03, Weld, CO",2220,264,98,57,0,12,0,12,0,12,0,12,6,17,0,12,0,12,66,57,35,36,66,71,128,69,57,59,132,95,70,54,618,186,106,78,135,72,411,147,54,33,209,125,29,34,0,12,0,12
14000US08123001004,"Census Tract 10.04, Weld, CO",2239,335,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,28,0,12,102,118,124,90,62,49,113,68,52,47,622,188,130,78,65,48,475,187,206,95,223,135,34,39,0,12,3,6
14000US08123001005,"Census Tract 10.05, Weld, CO",4932,637,33,54,0,17,0,17,0,17,0,17,0,17,2,5,0,17,84,87,136,107,0,17,50,58,491,311,132,109,172,95,1133,321,254,120,353,183,650,269,234,111,734,328,276,224,198,248,0,17
14000US08123001006,"Census Tract 10.06, Weld, CO",3234,356,191,211,0,17,0,17,0,17,0,17,6,10,0,17,0,17,20,21,35,59,52,40,61,55,73,60,204,132,185,118,932,218,191,101,181,92,445,166,112,58,427,131,92,68,0,17,27,30
14000US08123001100,"Census Tract 11, Weld, CO",3689,635,5,10,0,17,0,17,0,17,0,17,34,42,7,11,106,143,45,65,18,26,201,205,73,63,178,153,28,24,10,15,1031,345,251,112,162,68,464,175,387,119,459,115,190,96,9,14,31,22
14000US08123001201,"Census Tract 12.01, Weld, CO",2914,359,31,36,0,12,0,12,0,12,0,12,0,12,0,12,14,21,75,65,12,19,29,25,102,107,148,98,61,40,98,59,737,187,164,90,229,110,435,147,237,118,354,119,118,73,63,63,7,11
14000US08123001202,"Census Tract 12.02, Weld, CO",2135,207,33,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,32,35,67,68,82,96,0,12,37,37,301,100,146,77,201,128,315,122,142,71,438,136,246,105,68,70,25,32
14000US08123001300,"Census Tract 13, Weld, CO",4530,664,292,203,0,17,0,17,0,17,0,17,0,17,0,17,96,94,53,70,75,64,239,128,211,144,165,94,333,268,97,99,1167,366,264,154,321,143,581,238,258,116,365,225,13,20,0,17,0,17
14000US08123001404,"Census Tract 14.04, Weld, CO",2535,325,397,230,0,12,0,12,0,12,0,12,7,16,68,128,19,21,53,44,36,33,105,84,6,10,28,25,56,54,51,52,442,122,63,37,166,67,321,95,223,91,287,79,123,55,62,59,22,19
14000US08123001405,"Census Tract 14.05, Weld, CO",3176,385,31,40,0,17,0,17,0,17,0,17,0,17,0,17,35,53,43,38,43,71,0,17,8,14,52,49,95,81,0,17,689,228,354,212,327,126,481,138,276,86,461,171,256,169,14,16,11,9
14000US08123001406,"Census Tract 14.06, Weld, CO",3962,507,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,31,58,39,0,17,0,17,69,39,26,44,34,42,0,17,931,338,118,84,384,166,675,206,649,196,596,172,303,173,73,59,26,33
14000US08123001407,"Census Tract 14.07, Weld, CO",2522,386,21,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,60,11,18,0,12,500,198,89,83,126,59,477,219,194,78,744,179,198,71,81,63,26,33
14000US08123001408,"Census Tract 14.08, Weld, CO",1409,146,7,11,0,12,0,12,0,12,0,12,0,12,18,23,0,12,21,24,0,12,20,18,10,14,12,20,12,14,4,8,249,89,63,51,65,28,224,69,142,53,328,88,155,60,58,28,21,13
14000US08123001409,"Census Tract 14.09, Weld, CO",2456,407,33,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,58,11,18,0,12,0,12,0,12,22,29,436,210,101,120,227,103,393,143,321,115,437,165,385,164,19,22,30,29
14000US08123001410,"Census Tract 14.10, Weld, CO",2502,309,42,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,0,12,0,12,2,4,3,6,54,88,57,56,397,111,67,48,191,104,296,95,218,96,725,224,299,99,86,42,55,34
14000US08123001411,"Census Tract 14.11, Weld, CO",1887,325,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,21,21,33,53,18,28,194,72,125,133,157,62,352,118,187,76,544,217,128,52,66,57,37,29
14000US08123001412,"Census Tract 14.12, Weld, CO",2333,303,20,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,19,4,10,46,50,3,5,384,113,125,83,264,127,409,150,311,140,401,103,234,79,57,45,60,51
